ip,click_time
148454,2017-11-08 16:30:25
139486,2017-11-08 02:02:03
120190,2017-11-07 22:36:10
122788,2017-11-09 04:34:59
137878,2017-11-07 00:14:03
3180,2017-11-07 07:14:24
52272,2017-11-09 01:28:36
59008,2017-11-08 05:37:52
106680,2017-11-09 07:38:05
185077,2017-11-09 15:33:09
8718,2017-11-09 14:32:00
76989,2017-11-08 01:24:04
197177,2017-11-08 17:14:17
41753,2017-11-09 12:46:57
78559,2017-11-08 10:25:19
43793,2017-11-07 13:46:02
102996,2017-11-07 05:17:25
33544,2017-11-09 08:54:22
3994,2017-11-06 22:34:09
44957,2017-11-08 02:36:01
119349,2017-11-07 00:46:00
113854,2017-11-08 02:57:11
123994,2017-11-07 18:19:53
43233,2017-11-09 07:31:00
43284,2017-11-08 11:51:12
56581,2017-11-09 08:27:46
62129,2017-11-07 06:46:02
189558,2017-11-07 04:33:14
41576,2017-11-07 23:56:49
12049,2017-11-08 05:20:35
57092,2017-11-08 01:38:10
313993,2017-11-08 17:36:54
42333,2017-11-09 07:56:11
83472,2017-11-09 03:42:43
108406,2017-11-09 11:55:50
259578,2017-11-08 07:06:26
119369,2017-11-06 23:33:57
109299,2017-11-07 18:19:22
284883,2017-11-07 23:06:32
205812,2017-11-07 04:21:10
52805,2017-11-09 07:17:12
83803,2017-11-08 07:06:35
58288,2017-11-08 17:47:15
79909,2017-11-08 22:56:22
292623,2017-11-09 02:37:20
74916,2017-11-09 12:49:38
150112,2017-11-06 22:22:58
163409,2017-11-08 14:10:01
126356,2017-11-08 09:11:21
114314,2017-11-07 08:56:00
11492,2017-11-08 08:52:24
189399,2017-11-07 05:44:12
109728,2017-11-08 08:19:04
73781,2017-11-07 14:29:46
42216,2017-11-08 12:52:12
48676,2017-11-08 09:40:10
56020,2017-11-08 05:31:53
195700,2017-11-09 04:41:08
20295,2017-11-09 12:52:19
1759,2017-11-07 12:42:36
104839,2017-11-07 22:07:52
25792,2017-11-09 03:58:40
18192,2017-11-08 15:05:33
85625,2017-11-09 12:17:20
75390,2017-11-07 07:02:37
123912,2017-11-09 08:26:10
35180,2017-11-07 04:00:03
20362,2017-11-09 09:01:18
21280,2017-11-07 22:04:18
38648,2017-11-08 11:26:10
119349,2017-11-07 07:30:43
259840,2017-11-08 01:29:06
176678,2017-11-08 11:52:07
128633,2017-11-08 15:10:32
42126,2017-11-07 02:34:52
103800,2017-11-09 00:21:56
10238,2017-11-09 07:08:28
185462,2017-11-07 04:32:24
107173,2017-11-09 06:59:28
68123,2017-11-09 03:23:18
42478,2017-11-07 14:12:54
31184,2017-11-09 03:50:49
165311,2017-11-09 14:18:29
105125,2017-11-07 04:29:11
38732,2017-11-08 04:01:43
42208,2017-11-07 13:36:06
42354,2017-11-07 05:35:26
119455,2017-11-09 09:48:05
30933,2017-11-06 16:05:27
45745,2017-11-09 15:28:21
28089,2017-11-07 07:51:17
175641,2017-11-07 04:05:03
8694,2017-11-08 01:29:16
120662,2017-11-08 00:39:51
62954,2017-11-07 16:11:01
108568,2017-11-07 06:04:15
73487,2017-11-09 02:41:07
27959,2017-11-07 06:13:48
344762,2017-11-08 23:13:31
11370,2017-11-09 14:42:48
64540,2017-11-08 04:45:28
133957,2017-11-08 00:00:09
23146,2017-11-07 02:17:30
64353,2017-11-07 05:37:31
102206,2017-11-08 10:15:47
173683,2017-11-07 03:12:47
8219,2017-11-08 04:36:12
29114,2017-11-07 00:33:12
138736,2017-11-08 03:48:49
179026,2017-11-08 06:44:40
77655,2017-11-08 00:14:18
114276,2017-11-07 11:55:44
290423,2017-11-08 16:44:48
5011,2017-11-08 09:48:08
77148,2017-11-09 07:40:46
106458,2017-11-07 01:40:28
68626,2017-11-07 03:03:03
87979,2017-11-09 06:25:55
84197,2017-11-09 09:11:09
128959,2017-11-07 14:04:08
157018,2017-11-08 20:04:56
156032,2017-11-08 11:39:00
38219,2017-11-09 06:52:52
99816,2017-11-09 13:26:19
129599,2017-11-07 15:15:03
105125,2017-11-09 11:55:29
7432,2017-11-08 17:13:55
69572,2017-11-07 13:00:08
72346,2017-11-08 02:11:50
5314,2017-11-09 00:28:40
57930,2017-11-09 05:18:55
118440,2017-11-09 10:10:45
28099,2017-11-09 14:55:21
40245,2017-11-09 02:39:53
90024,2017-11-08 00:48:11
243446,2017-11-08 10:36:52
6689,2017-11-08 11:45:44
130346,2017-11-07 06:15:32
124804,2017-11-07 04:10:27
98412,2017-11-09 00:24:25
85928,2017-11-09 09:26:51
83388,2017-11-07 11:22:14
131813,2017-11-06 23:07:06
66638,2017-11-08 13:36:28
73043,2017-11-08 08:27:20
45959,2017-11-08 04:06:49
113326,2017-11-09 03:29:56
31980,2017-11-06 23:05:06
37980,2017-11-08 00:15:21
197548,2017-11-07 00:00:20
84901,2017-11-08 12:35:20
4633,2017-11-09 00:50:14
88856,2017-11-07 16:28:38
119378,2017-11-09 12:02:55
29678,2017-11-08 13:48:23
89680,2017-11-08 07:52:57
108044,2017-11-09 00:04:48
85072,2017-11-08 06:12:37
36897,2017-11-09 02:14:09
144739,2017-11-09 03:56:02
86767,2017-11-08 07:54:01
98412,2017-11-07 10:52:32
5348,2017-11-09 14:05:13
5314,2017-11-07 15:17:19
15719,2017-11-07 04:00:42
74602,2017-11-08 23:30:01
136083,2017-11-08 09:32:02
77285,2017-11-08 13:58:58
118056,2017-11-08 03:15:00
26519,2017-11-08 08:33:05
86419,2017-11-07 04:06:47
158006,2017-11-07 05:19:43
8330,2017-11-07 02:47:34
40213,2017-11-08 05:20:03
48282,2017-11-07 06:11:13
7299,2017-11-08 08:45:43
81981,2017-11-09 02:36:59
17149,2017-11-09 10:58:10
194234,2017-11-07 02:22:49
5314,2017-11-07 14:35:46
286739,2017-11-09 07:04:46
173339,2017-11-07 14:18:46
92916,2017-11-08 01:52:37
109620,2017-11-06 22:01:14
95820,2017-11-07 10:48:18
19034,2017-11-08 23:01:50
37264,2017-11-08 02:01:27
237936,2017-11-08 05:58:47
232006,2017-11-08 11:56:15
35841,2017-11-07 02:45:34
35664,2017-11-08 22:56:38
26569,2017-11-07 22:16:09
95732,2017-11-09 01:12:33
225220,2017-11-09 02:59:29
162014,2017-11-06 20:17:37
37135,2017-11-06 23:45:52
42430,2017-11-07 23:14:59
102511,2017-11-09 11:04:20
34561,2017-11-09 11:33:41
96592,2017-11-08 09:08:51
22641,2017-11-08 10:51:30
80428,2017-11-08 20:38:14
361662,2017-11-08 23:34:44
68351,2017-11-07 23:32:00
92712,2017-11-08 11:04:51
63798,2017-11-08 05:28:05
43827,2017-11-08 14:20:22
114000,2017-11-07 05:08:00
33937,2017-11-09 12:25:20
26727,2017-11-08 23:16:15
70446,2017-11-09 01:39:53
45214,2017-11-08 18:50:50
48459,2017-11-09 00:25:15
126740,2017-11-08 02:14:50
75634,2017-11-08 09:23:53
44361,2017-11-09 01:18:14
118975,2017-11-09 03:16:11
105549,2017-11-07 16:01:40
70475,2017-11-08 03:20:32
110228,2017-11-09 07:04:25
201155,2017-11-07 00:28:13
47176,2017-11-07 13:17:02
36407,2017-11-08 09:58:05
83723,2017-11-09 00:59:39
92311,2017-11-07 04:42:50
105311,2017-11-07 15:04:53
84610,2017-11-08 11:35:10
76885,2017-11-09 01:31:19
199908,2017-11-09 04:06:04
44555,2017-11-09 09:06:17
137052,2017-11-08 03:53:45
202449,2017-11-07 13:50:35
61699,2017-11-07 09:41:08
136327,2017-11-08 09:46:15
108919,2017-11-08 16:08:01
98944,2017-11-07 23:31:01
70462,2017-11-08 09:21:28
41822,2017-11-09 10:13:52
104811,2017-11-09 04:11:46
2382,2017-11-09 15:02:28
103059,2017-11-08 02:12:15
68449,2017-11-07 20:46:06
69304,2017-11-07 13:57:53
84432,2017-11-08 05:18:29
125888,2017-11-08 11:14:26
95245,2017-11-09 00:34:44
2407,2017-11-07 05:16:58
181288,2017-11-07 08:48:28
38520,2017-11-09 01:40:27
197135,2017-11-06 23:29:50
63058,2017-11-08 11:55:23
55796,2017-11-07 23:04:07
115729,2017-11-07 10:51:47
65177,2017-11-06 22:58:55
105560,2017-11-09 13:45:55
110958,2017-11-09 03:33:45
28227,2017-11-08 11:41:34
110840,2017-11-08 15:52:35
26995,2017-11-08 09:11:26
84774,2017-11-07 18:12:10
37162,2017-11-07 02:11:09
262492,2017-11-07 22:35:46
25719,2017-11-08 15:36:09
98604,2017-11-08 06:21:03
62723,2017-11-08 07:30:53
145126,2017-11-08 10:55:32
99897,2017-11-07 00:12:37
5359,2017-11-09 09:30:57
158259,2017-11-08 08:31:05
17460,2017-11-07 23:13:20
11102,2017-11-07 18:17:52
93587,2017-11-09 05:49:21
51048,2017-11-08 10:24:30
34980,2017-11-07 12:06:30
37140,2017-11-09 12:03:16
346683,2017-11-08 23:53:20
344065,2017-11-09 04:33:10
167094,2017-11-07 10:22:11
41200,2017-11-07 16:28:55
29573,2017-11-09 04:56:35
103284,2017-11-08 03:52:01
92810,2017-11-07 13:17:00
80335,2017-11-09 00:15:48
25095,2017-11-09 01:23:42
35753,2017-11-07 02:22:24
22352,2017-11-07 03:39:14
167243,2017-11-07 03:31:52
97744,2017-11-08 20:25:36
75300,2017-11-08 00:52:01
211412,2017-11-08 15:59:34
28351,2017-11-09 04:03:19
67772,2017-11-08 02:12:10
225220,2017-11-09 06:23:46
21741,2017-11-08 07:42:36
70787,2017-11-08 03:26:42
32492,2017-11-09 02:36:03
216867,2017-11-08 00:32:21
71304,2017-11-08 04:05:42
57519,2017-11-08 17:25:54
26263,2017-11-07 14:23:55
177784,2017-11-07 11:39:20
50754,2017-11-08 01:36:04
49423,2017-11-08 04:20:52
83659,2017-11-07 07:31:16
74013,2017-11-07 03:01:40
35284,2017-11-08 05:33:19
441,2017-11-08 15:54:28
119901,2017-11-09 06:35:30
235425,2017-11-09 13:32:46
78758,2017-11-08 17:08:28
18695,2017-11-09 01:55:22
38677,2017-11-09 07:25:18
70862,2017-11-09 13:30:56
17149,2017-11-08 04:56:18
119378,2017-11-08 06:25:22
118393,2017-11-08 07:02:16
101690,2017-11-07 03:12:09
63390,2017-11-07 16:05:32
170589,2017-11-08 03:22:41
25724,2017-11-07 13:11:55
45373,2017-11-09 04:48:26
43431,2017-11-09 04:46:33
17131,2017-11-08 04:37:58
180411,2017-11-07 00:21:52
9820,2017-11-08 13:34:17
50945,2017-11-07 10:49:52
76673,2017-11-08 04:36:09
59159,2017-11-07 10:01:59
146017,2017-11-09 07:01:52
10356,2017-11-09 08:02:28
53942,2017-11-08 06:33:01
5348,2017-11-07 21:54:22
73933,2017-11-08 21:05:14
114276,2017-11-07 01:34:14
29950,2017-11-08 07:48:20
55088,2017-11-09 01:23:47
28179,2017-11-07 10:11:33
47411,2017-11-09 02:00:36
36780,2017-11-07 06:03:18
13255,2017-11-08 10:35:10
166206,2017-11-09 06:12:34
259234,2017-11-08 23:29:32
53040,2017-11-08 02:14:05
92257,2017-11-09 08:01:11
44615,2017-11-09 13:24:22
71373,2017-11-07 08:25:54
53040,2017-11-07 00:01:21
14044,2017-11-09 09:41:25
115649,2017-11-09 15:11:21
105456,2017-11-06 17:35:45
121239,2017-11-07 02:16:56
215816,2017-11-08 12:43:21
55374,2017-11-08 16:31:34
209663,2017-11-07 13:00:34
88706,2017-11-07 05:32:13
109738,2017-11-08 08:26:33
154763,2017-11-09 09:57:26
144586,2017-11-08 18:01:41
73516,2017-11-07 11:51:12
331675,2017-11-08 22:27:44
163448,2017-11-07 22:54:01
178873,2017-11-07 12:32:10
61106,2017-11-08 11:10:49
925,2017-11-07 12:02:09
88935,2017-11-08 10:25:10
123739,2017-11-08 23:54:35
29290,2017-11-09 00:55:51
25071,2017-11-08 02:20:41
100212,2017-11-09 03:16:14
91040,2017-11-09 07:38:44
123701,2017-11-07 13:56:02
106493,2017-11-09 12:30:52
5314,2017-11-08 14:35:47
194234,2017-11-09 04:07:24
82282,2017-11-07 14:05:42
99226,2017-11-09 14:06:37
110795,2017-11-08 23:03:39
60556,2017-11-07 15:13:58
43686,2017-11-09 11:21:15
281339,2017-11-08 10:13:26
177933,2017-11-08 08:00:02
111395,2017-11-09 02:23:08
80402,2017-11-09 01:26:03
85150,2017-11-08 12:31:06
25792,2017-11-07 11:21:36
5314,2017-11-07 23:17:48
67040,2017-11-08 03:43:20
97773,2017-11-08 14:28:56
5660,2017-11-07 06:30:24
7308,2017-11-07 04:14:27
93474,2017-11-09 07:13:00
277863,2017-11-08 12:43:32
62006,2017-11-08 05:48:54
270491,2017-11-08 12:29:45
5314,2017-11-09 04:17:29
24586,2017-11-07 22:00:38
89880,2017-11-08 04:13:31
73750,2017-11-07 18:00:15
125260,2017-11-09 03:52:28
119593,2017-11-07 06:38:21
141620,2017-11-08 07:39:56
103445,2017-11-07 03:38:13
50218,2017-11-06 17:09:34
114794,2017-11-08 02:55:51
198788,2017-11-08 12:53:57
159853,2017-11-09 12:28:54
49651,2017-11-09 02:06:48
96021,2017-11-08 11:26:54
4367,2017-11-06 18:50:36
88342,2017-11-07 05:38:57
22153,2017-11-09 12:50:49
1610,2017-11-07 06:15:31
59456,2017-11-08 02:10:42
190166,2017-11-09 06:04:17
52010,2017-11-09 07:00:13
91536,2017-11-07 18:51:20
24008,2017-11-08 13:01:16
91026,2017-11-09 10:30:15
261785,2017-11-08 06:08:01
247881,2017-11-08 14:36:17
71128,2017-11-09 13:12:35
72767,2017-11-08 12:38:31
13073,2017-11-07 17:31:06
68499,2017-11-09 11:27:07
97684,2017-11-07 12:57:00
97773,2017-11-07 03:32:36
53585,2017-11-07 14:23:32
32247,2017-11-08 00:43:56
47983,2017-11-07 11:47:03
105560,2017-11-07 13:04:40
45362,2017-11-08 09:17:51
115918,2017-11-07 09:36:28
106279,2017-11-09 00:33:45
170739,2017-11-08 00:50:31
11178,2017-11-07 05:03:20
52010,2017-11-09 12:28:59
191817,2017-11-07 02:53:01
105603,2017-11-07 15:21:59
116795,2017-11-09 07:24:47
61787,2017-11-08 00:50:36
28956,2017-11-08 01:10:23
58357,2017-11-07 03:40:02
9435,2017-11-08 02:01:21
75595,2017-11-07 06:56:56
76482,2017-11-08 04:11:01
25780,2017-11-06 16:51:10
97039,2017-11-09 04:19:55
75453,2017-11-09 07:13:10
211175,2017-11-07 06:26:27
25150,2017-11-09 00:57:08
239229,2017-11-08 04:32:25
81897,2017-11-07 12:28:24
55739,2017-11-07 22:45:46
183513,2017-11-09 02:38:35
85631,2017-11-07 02:35:44
93587,2017-11-07 07:51:10
111382,2017-11-07 06:10:57
69395,2017-11-09 06:50:51
5348,2017-11-07 14:34:19
159817,2017-11-08 10:36:59
73487,2017-11-09 12:09:37
138077,2017-11-08 03:55:22
199327,2017-11-06 16:57:25
70896,2017-11-06 17:14:36
80522,2017-11-07 12:58:15
49113,2017-11-06 17:38:52
37438,2017-11-09 05:46:40
4559,2017-11-08 21:57:03
50938,2017-11-07 02:47:25
77600,2017-11-08 22:28:14
8499,2017-11-07 22:38:17
83306,2017-11-08 15:36:33
133975,2017-11-07 15:01:46
12036,2017-11-09 01:15:58
127896,2017-11-08 16:25:09
105249,2017-11-08 09:36:07
49602,2017-11-08 00:27:41
115880,2017-11-06 17:32:10
6553,2017-11-09 03:12:01
111657,2017-11-08 04:16:46
18753,2017-11-09 10:14:28
19914,2017-11-07 15:07:23
51918,2017-11-07 06:30:15
76989,2017-11-07 09:32:18
181635,2017-11-06 23:13:55
216879,2017-11-08 00:38:20
71739,2017-11-09 11:39:19
122910,2017-11-09 08:45:28
84615,2017-11-06 22:19:57
205938,2017-11-07 03:53:54
52881,2017-11-08 08:27:11
211156,2017-11-06 17:31:27
73487,2017-11-07 23:58:00
41573,2017-11-08 09:12:41
98881,2017-11-07 10:12:56
60478,2017-11-08 10:20:48
186948,2017-11-07 06:54:04
186613,2017-11-07 12:02:22
65469,2017-11-08 16:22:58
97766,2017-11-08 12:39:52
100228,2017-11-09 15:18:46
36394,2017-11-07 06:38:55
63188,2017-11-09 13:32:58
189699,2017-11-08 05:34:07
38577,2017-11-08 01:14:07
23016,2017-11-06 19:09:31
41608,2017-11-07 12:08:45
268570,2017-11-07 18:38:16
95820,2017-11-08 12:21:53
97126,2017-11-07 11:08:43
93970,2017-11-08 06:54:51
62269,2017-11-08 01:47:56
1881,2017-11-08 21:46:09
119369,2017-11-07 06:28:37
67999,2017-11-08 17:29:09
99408,2017-11-09 07:33:26
89745,2017-11-07 04:37:34
72913,2017-11-09 01:24:55
44725,2017-11-08 12:18:26
122479,2017-11-08 23:38:52
111668,2017-11-09 08:51:25
122027,2017-11-09 10:48:43
157236,2017-11-09 10:05:50
27102,2017-11-09 06:09:36
100298,2017-11-07 01:20:38
63840,2017-11-09 12:00:11
73487,2017-11-08 00:44:59
79909,2017-11-09 06:05:10
99987,2017-11-09 07:48:29
120822,2017-11-09 15:13:47
5512,2017-11-06 16:16:37
114276,2017-11-09 13:24:50
58589,2017-11-08 07:24:33
179455,2017-11-07 12:57:39
96050,2017-11-07 04:25:41
230752,2017-11-08 07:41:38
79086,2017-11-09 06:08:38
85192,2017-11-07 02:34:38
207643,2017-11-07 02:11:35
50522,2017-11-09 04:34:09
95766,2017-11-08 14:49:46
111389,2017-11-07 08:34:10
98454,2017-11-07 03:26:31
41753,2017-11-07 15:27:53
38385,2017-11-09 05:19:24
48170,2017-11-08 03:00:56
83641,2017-11-06 21:29:05
194040,2017-11-08 14:23:46
174009,2017-11-08 05:08:33
89113,2017-11-09 05:44:44
60735,2017-11-07 05:49:13
23541,2017-11-07 09:08:49
26292,2017-11-08 03:01:25
313039,2017-11-09 15:52:09
123938,2017-11-07 13:05:39
39834,2017-11-07 16:19:21
95766,2017-11-07 04:13:41
60131,2017-11-08 14:35:32
26328,2017-11-07 03:25:38
6196,2017-11-07 07:44:28
51043,2017-11-07 12:12:49
94425,2017-11-09 08:02:06
58538,2017-11-08 10:18:02
29993,2017-11-06 17:32:04
64510,2017-11-09 06:52:52
53715,2017-11-08 10:59:07
138678,2017-11-07 10:26:20
278463,2017-11-08 14:49:57
73487,2017-11-06 21:23:20
103019,2017-11-09 12:58:33
93715,2017-11-07 21:44:13
73487,2017-11-07 13:39:32
85042,2017-11-08 13:22:41
111150,2017-11-09 12:45:15
6668,2017-11-08 16:34:24
108210,2017-11-08 03:50:37
73395,2017-11-09 10:26:36
36021,2017-11-09 06:37:38
9841,2017-11-07 05:01:41
61635,2017-11-08 22:34:05
14872,2017-11-07 05:23:26
179253,2017-11-08 21:32:51
42470,2017-11-07 10:40:44
77589,2017-11-08 15:48:13
87314,2017-11-09 05:37:13
48054,2017-11-06 21:57:28
99944,2017-11-08 18:45:33
23270,2017-11-07 03:11:19
47014,2017-11-07 17:07:51
57859,2017-11-08 14:57:50
280399,2017-11-07 22:53:10
167827,2017-11-08 05:34:52
25074,2017-11-09 11:40:06
43827,2017-11-06 22:59:37
24039,2017-11-08 08:21:03
80835,2017-11-08 00:03:38
17353,2017-11-09 04:25:59
6424,2017-11-07 18:57:41
30424,2017-11-07 07:34:32
227986,2017-11-08 03:02:32
105560,2017-11-08 15:57:44
350627,2017-11-09 08:40:59
147301,2017-11-07 10:34:45
19106,2017-11-08 13:13:37
88192,2017-11-07 13:20:11
68582,2017-11-06 20:28:08
78621,2017-11-08 11:52:27
52043,2017-11-07 15:26:07
89113,2017-11-07 12:32:12
75884,2017-11-08 02:01:05
1700,2017-11-08 08:16:08
270604,2017-11-07 23:37:12
197271,2017-11-09 10:16:06
42289,2017-11-08 10:42:00
83230,2017-11-09 00:39:36
27445,2017-11-08 17:43:51
66665,2017-11-08 03:06:08
186803,2017-11-07 09:05:58
109537,2017-11-06 16:10:36
39383,2017-11-07 13:11:45
108947,2017-11-07 09:04:52
5348,2017-11-07 14:41:19
41425,2017-11-09 05:23:24
15719,2017-11-07 05:07:31
3559,2017-11-08 08:15:53
5348,2017-11-08 07:02:40
119278,2017-11-07 12:35:11
103263,2017-11-08 03:57:29
71488,2017-11-09 15:01:54
7068,2017-11-09 15:34:21
28125,2017-11-07 09:11:30
6294,2017-11-08 11:02:16
123609,2017-11-07 00:11:43
38265,2017-11-09 15:45:40
7808,2017-11-08 09:42:10
5348,2017-11-09 12:53:34
79881,2017-11-09 03:52:31
101922,2017-11-08 04:38:54
104138,2017-11-07 05:38:18
96937,2017-11-07 06:12:36
109147,2017-11-08 07:29:49
43269,2017-11-08 04:25:51
198891,2017-11-09 02:58:23
197415,2017-11-08 11:06:21
105101,2017-11-07 01:58:23
10316,2017-11-09 14:00:26
10278,2017-11-08 12:54:06
54262,2017-11-08 01:01:36
165444,2017-11-07 05:08:15
46336,2017-11-09 04:29:03
45841,2017-11-09 05:47:48
8259,2017-11-09 05:53:57
84344,2017-11-08 03:19:54
43793,2017-11-07 09:02:32
247944,2017-11-08 07:58:36
51864,2017-11-07 12:19:25
100088,2017-11-08 15:24:39
141620,2017-11-07 09:54:03
46468,2017-11-09 07:46:26
121428,2017-11-09 00:29:28
2876,2017-11-09 01:01:06
73487,2017-11-08 05:49:22
133267,2017-11-08 00:50:28
52805,2017-11-08 05:51:24
146742,2017-11-07 19:09:54
225108,2017-11-08 10:52:48
22274,2017-11-08 00:49:47
111078,2017-11-07 14:24:05
4019,2017-11-06 17:19:26
97500,2017-11-09 13:51:39
115585,2017-11-08 09:00:49
117753,2017-11-07 01:16:24
72508,2017-11-08 09:11:53
216785,2017-11-09 10:25:13
62961,2017-11-09 04:17:42
36690,2017-11-06 23:13:04
25092,2017-11-08 03:12:38
228091,2017-11-08 08:19:56
41308,2017-11-06 17:08:26
81981,2017-11-07 01:41:58
153133,2017-11-08 02:44:27
110192,2017-11-09 03:03:18
100275,2017-11-08 06:19:25
101074,2017-11-08 16:43:19
194057,2017-11-08 17:19:49
82427,2017-11-09 01:25:00
84101,2017-11-08 09:59:10
29412,2017-11-09 07:21:02
78796,2017-11-09 13:57:11
124924,2017-11-08 07:05:15
51379,2017-11-07 01:20:36
75007,2017-11-07 01:49:30
107276,2017-11-09 01:36:54
42105,2017-11-09 05:46:39
77175,2017-11-08 07:32:00
271968,2017-11-08 14:15:45
37948,2017-11-08 14:39:45
123994,2017-11-09 13:45:12
92873,2017-11-07 21:58:32
43763,2017-11-08 10:01:43
102813,2017-11-08 06:06:48
53964,2017-11-09 15:55:54
227461,2017-11-07 21:02:29
32884,2017-11-08 03:44:27
79909,2017-11-09 06:43:00
85757,2017-11-07 10:56:34
190746,2017-11-07 05:37:01
31353,2017-11-09 13:12:20
42103,2017-11-09 05:07:09
9039,2017-11-07 12:22:14
20242,2017-11-09 15:42:33
95006,2017-11-08 04:47:26
119901,2017-11-09 06:08:40
43827,2017-11-08 23:16:47
5314,2017-11-08 12:43:22
97684,2017-11-09 04:55:53
4489,2017-11-07 01:22:01
58250,2017-11-08 18:52:51
201537,2017-11-09 04:48:27
167720,2017-11-07 06:23:08
51530,2017-11-08 13:45:13
39860,2017-11-09 04:56:46
102800,2017-11-08 16:01:15
86466,2017-11-09 00:34:42
26995,2017-11-07 15:01:51
87012,2017-11-06 16:05:05
115715,2017-11-07 22:16:20
125522,2017-11-07 05:57:23
202449,2017-11-07 14:49:36
215468,2017-11-09 05:16:12
109028,2017-11-08 01:50:47
198501,2017-11-07 07:11:53
113252,2017-11-08 01:07:57
88390,2017-11-06 16:41:04
107969,2017-11-09 05:30:11
75504,2017-11-07 07:24:15
5314,2017-11-08 02:42:27
5314,2017-11-08 15:30:01
11245,2017-11-07 04:53:24
118866,2017-11-08 01:53:30
90948,2017-11-08 09:51:33
191780,2017-11-08 07:39:21
66898,2017-11-08 07:33:14
27923,2017-11-08 05:29:25
75007,2017-11-09 13:42:15
38659,2017-11-09 00:17:12
114878,2017-11-07 06:29:44
38300,2017-11-09 01:56:08
20215,2017-11-07 03:02:39
11846,2017-11-06 18:09:21
86049,2017-11-09 07:08:02
32788,2017-11-07 04:26:02
13608,2017-11-06 17:25:11
45745,2017-11-08 05:56:43
38379,2017-11-09 09:01:56
49135,2017-11-09 13:43:54
5314,2017-11-07 17:45:01
362327,2017-11-08 16:23:41
109728,2017-11-08 16:13:02
200619,2017-11-07 05:19:37
203504,2017-11-07 11:43:22
111709,2017-11-09 14:28:31
113759,2017-11-09 13:41:24
105587,2017-11-08 03:48:24
119251,2017-11-09 01:31:09
83388,2017-11-08 06:50:14
140727,2017-11-07 11:13:19
280850,2017-11-08 08:21:05
209208,2017-11-07 04:54:25
15884,2017-11-09 01:35:31
53464,2017-11-09 03:00:50
8180,2017-11-09 10:33:56
198262,2017-11-09 04:36:02
108881,2017-11-09 00:30:29
56635,2017-11-07 04:34:16
12379,2017-11-07 05:25:43
201182,2017-11-07 10:11:01
66010,2017-11-07 12:12:26
258526,2017-11-09 03:57:05
72300,2017-11-09 09:13:31
43959,2017-11-08 14:01:54
71201,2017-11-09 07:26:50
112234,2017-11-08 12:28:20
241697,2017-11-09 15:28:57
87795,2017-11-08 10:25:23
65826,2017-11-08 23:44:08
33903,2017-11-08 00:36:46
23370,2017-11-09 07:42:12
158006,2017-11-07 05:58:44
119304,2017-11-08 07:49:53
166403,2017-11-08 03:12:29
55840,2017-11-07 07:21:17
64113,2017-11-08 22:50:48
123152,2017-11-09 12:39:55
73671,2017-11-09 13:06:46
44545,2017-11-07 12:27:23
67394,2017-11-08 13:46:54
116427,2017-11-09 01:17:50
124924,2017-11-09 13:26:52
195655,2017-11-07 00:05:05
63947,2017-11-07 03:53:03
95631,2017-11-07 08:43:14
118339,2017-11-07 05:16:40
107775,2017-11-07 17:25:08
141137,2017-11-09 15:08:50
312002,2017-11-09 00:56:07
220759,2017-11-08 06:18:38
46568,2017-11-09 08:29:49
286054,2017-11-08 02:34:27
29844,2017-11-08 05:41:22
24131,2017-11-06 19:20:04
119434,2017-11-08 15:11:34
41113,2017-11-07 10:15:50
135284,2017-11-07 12:50:01
89786,2017-11-07 04:11:34
89510,2017-11-08 18:22:56
109537,2017-11-08 23:26:04
143195,2017-11-07 02:05:37
249008,2017-11-08 17:58:30
25996,2017-11-07 01:10:45
58060,2017-11-07 04:37:59
78881,2017-11-09 15:05:11
161780,2017-11-07 00:00:07
116616,2017-11-09 13:25:45
188546,2017-11-06 22:11:53
201182,2017-11-09 00:44:24
92440,2017-11-09 04:23:47
35568,2017-11-08 09:01:11
13634,2017-11-09 13:23:17
158989,2017-11-07 09:56:38
265115,2017-11-09 06:03:47
54841,2017-11-08 03:58:25
80827,2017-11-09 08:00:26
277056,2017-11-08 00:02:33
44445,2017-11-09 01:16:39
354321,2017-11-09 00:44:09
123871,2017-11-08 05:43:57
277159,2017-11-08 15:19:05
114341,2017-11-07 07:37:42
43827,2017-11-09 09:24:03
50223,2017-11-06 16:59:03
126092,2017-11-09 01:05:35
202225,2017-11-08 05:12:31
181869,2017-11-09 04:47:22
84991,2017-11-07 11:50:13
41004,2017-11-09 08:36:03
69017,2017-11-08 07:24:22
12988,2017-11-07 07:38:06
192670,2017-11-07 13:46:58
56720,2017-11-08 13:15:50
176497,2017-11-06 18:58:38
109764,2017-11-09 06:37:45
77048,2017-11-07 01:57:45
99944,2017-11-09 00:32:55
12031,2017-11-07 14:44:05
22109,2017-11-07 01:04:23
32001,2017-11-08 07:50:27
88342,2017-11-06 16:59:46
73516,2017-11-07 14:12:50
28186,2017-11-09 00:21:37
4405,2017-11-09 06:06:34
58614,2017-11-07 13:58:59
48240,2017-11-09 15:15:53
99754,2017-11-08 07:03:32
47313,2017-11-07 22:51:43
208260,2017-11-09 07:37:21
207110,2017-11-08 20:11:35
23413,2017-11-07 12:12:09
88891,2017-11-07 23:58:46
73516,2017-11-09 14:04:27
89403,2017-11-07 05:35:49
73814,2017-11-08 23:47:46
125222,2017-11-07 13:30:58
114314,2017-11-07 13:45:56
